# Dump Cloned {
Points:
107089.695312 101710.296875 0
107124.71875 101715.046875 0
107153.023438 101727.539062 0
106873.007812 101772.328125 0
106951.773438 101720.671875 0
106934.507812 101784.554688 0
106658.914062 106108.546875 0
106711.695312 101727.085938 0
106739.804688 101733.359375 0
106779.015625 101723.273438 0
106473.1875 101580.890625 0
106501.671875 101584.554688 0
106534.960938 101579.71875 0
106558.765625 101592.757812 0
106552.945312 101658.242188 0
106566.070312 101688.765625 0
106573.71875 101727.929688 0
106601.367188 101732.726562 0
106644.414062 106241.828125 0
106170.070312 101577.984375 0
106201.507812 101569.375 0
106233.179688 101561.101562 0
106257.03125 101571.484375 0
106289 101563.835938 0
106317.007812 101565.625 0
106349.351562 101558.648438 0
106368.867188 101579.046875 0
105790.632812 101788.570312 0
105812.421875 101794.914062 0
105839.984375 101782.3125 0
105861.828125 101789.085938 0
105886.6875 101786.53125 0
105908.492188 101793.710938 0
105933.476562 101791.617188 0
105961.898438 101780.351562 0
106004.242188 101731.796875 0
106033.515625 101721.265625 0
106059.460938 101720.390625 0
106078.164062 101738.382812 0
106652.6875 106342.257812 0
105609.46875 101787.140625 0
105631.15625 101791.703125 0
105652.8125 101796.453125 0
105674.414062 101801.398438 0
105498.515625 101789.601562 0
106604.929688 106432.882812 0
106585.921875 106445.742188 0
106599.773438 106508.570312 0
106585.523438 106529.78125 0
106575.453125 106630.96875 0
106595 106712.375 0
106578.328125 106733.625 0
104752.710938 101558.460938 0
104777.453125 101564.84375 0
104800.695312 101561.546875 0
104823.96875 101558.453125 0
104847.257812 101555.5625 0
105346.03125 101773.03125 0
105366.617188 101784.65625 0
105388.820312 101776.53125 0
106585.890625 106915.015625 0
106566.960938 106936.179688 0
105225.671875 101768.71875 0
106584.46875 107044.414062 0
106581.335938 107101.53125 0
106577.304688 107158.804688 0
106573.140625 107262.625 0
106589.914062 107375.28125 0
106570.015625 107405.453125 0
106591.34375 107537.328125 0
106566.007812 107558.351562 0
106582.796875 107789.875 0
106561.78125 107829.382812 0
106586.078125 108001.054688 0
106559.53125 108031.273438 0
106548.117188 108108.835938 0
106048.234375 101569.898438 0
106068.953125 101585.945312 0
106420.546875 108091.070312 0
106387.023438 108100.476562 0
106348.265625 108090.273438 0
106236.84375 108092.335938 0
106203.546875 108099.796875 0
106168.132812 108097.171875 0
106132.820312 108094.226562 0
106599.671875 107654.640625 0
106010.3125 108092.09375 0
105977.109375 108097.203125 0
105942.46875 108092.132812 0
105907.953125 108086.742188 0
105805.421875 108089.648438 0
105772.304688 108092.585938 0
105738.40625 108085.257812 0
105705.328125 108087.617188 0
105672.234375 108089.679688 0
105577.421875 108122.210938 0
105544.09375 108122.773438 0
105510.757812 108123.046875 0
105477.421875 108123.03125 0
105444.085938 108122.726562 0
105410.757812 108122.125 0
105298.734375 108122.25 0
105265.382812 108119.992188 0
105232.0625 108117.445312 0
105198.757812 108114.609375 0
105179.1875 107972.15625 0
105147.15625 107968.859375 0
106420.835938 105691 0
105954.515625 101623.429688 0
106436.03125 101706.25 0
106457.875 101710.015625 0
106472.375 101753.296875 0
106299.539062 101674.890625 0
106321.53125 101677.617188 0
95277.9375 102165.71875 0
95364.171875 102085.992188 0
97082.203125 103676.023438 0
95116.890625 102160.609375 0
96496.890625 103712.460938 0
97189.234375 103657.273438 0
95961.046875 103710.460938 0
96593.203125 103644.375 0
97304.734375 103645.953125 0
105873.265625 101563.742188 0
104890.296875 108776.78125 0
104837.734375 108771.4375 0
104806.140625 108698.835938 0
104760.265625 108673.6875 0
105230.890625 107102.0625 0
105208.84375 107052.359375 0
105227.546875 106889.445312 0
105204.601562 106849.351562 0
105210.9375 106656.625 0
105190.953125 106616.726562 0
105205.117188 106493.25 0
105187.046875 106453.5 0
105208.460938 106321.578125 0
105192.367188 106282.078125 0
105205.210938 106178.539062 0
105186.710938 106148.328125 0
105206.523438 106036.398438 0
105193.867188 105997.320312 0
105077.960938 108042.070312 0
105204.070312 105863.960938 0
105189.09375 105834.148438 0
105449.1875 105270.84375 0
105435.03125 105252.203125 0
105444.773438 105189.429688 0
105431.484375 105170.835938 0
105452.625 105091.09375 0
105435.382812 105081.34375 0
105443.414062 105028.242188 0
105431.828125 105009.820312 0
105373.09375 105487.046875 0
105026.640625 108191.460938 0
105173.78125 107192.445312 0
104976.382812 108376.15625 0
105291.460938 105663.851562 0
105395.78125 105381.695312 0
94632.5234375 103865.484375 0
96443.9609375 103616.304688 0
94737.7109375 102236.984375 0
96898.21875 103624.84375 0
106389.726562 105522.148438 0
95187.3671875 102021.070312 0
104951.1875 108566.335938 0
95091.84375 101952.804688 0
95404.84375 101983.53125 0
96810.9375 103714.15625 0
104862.289062 108873.179688 0
96684.8984375 103758.1875 0
96352.0390625 103748.742188 0
94203.8984375 103623.40625 0
105166.570312 106750.1875 0
105139.078125 107523.984375 0
91775.3671875 102295.914062 0
95456.53125 101889.929688 0
94633.2421875 102249.820312 0
95303.265625 102004.554688 0
99591.296875 104733.851562 0
99594.2578125 104693.992188 0
97304.6640625 103861.242188 0
99759.9609375 104654.835938 0
95529.8359375 103892.875 0
94620.25 104063.929688 0
94361.640625 103888.414062 0
101615.601562 105015.375 0
102377.851562 104338.773438 0
103796.632812 101750.640625 0
102309.273438 104435.921875 0
96165.046875 103761.320312 0
102538.007812 99546.6328125 0
92053.7890625 103154.84375 0
102510.679688 99787.0625 0
94377.265625 104412.039062 0
92046.0546875 103258.382812 0
91908.2890625 103300.84375 0
91923.7578125 103214.046875 0
91926.1796875 103404.3125 0
92303.4375 103427.539062 0
97360.140625 104658.445312 0
101431.539062 91413.234375 0
101527.585938 91423.9765625 0
101623.648438 91425.5546875 0
98418.71875 104130.375 0
96831.1796875 104436.9375 0
99715.8671875 75916.8984375 0
100008.703125 77223.4609375 0
100177.445312 75924.9921875 0
100407.515625 75917.0703125 0
100638.5 75951.1484375 0
100868.328125 75947.25 0
101041.804688 61365.4726562 0
101353.273438 91006.203125 0
101451.921875 90997.9765625 0
101548.859375 91050.578125 0
101644.890625 91104.015625 0
101743.90625 91078.3515625 0
101830.8125 91273.21875 0
99948.1171875 75855.7109375 0
101658.101562 90973.75 0
101928.71875 91348.3515625 0
102022.039062 91374.9140625 0
102123.21875 91302.6171875 0
102223.898438 91251.1796875 0
102471.609375 89748.0078125 0
102541.210938 90117.28125 0
99505.5234375 75879.3046875 0
101767.476562 90976.3203125 0
102341.773438 91149.4609375 0
102522.914062 91269.9453125 0
99659.8828125 77173.6875 0
99878.671875 77180.796875 0
100265.695312 75861.6953125 0
100724.390625 75868.6484375 0
100793.25 61306.0117188 0
101149.328125 61283.6445312 0
101389.796875 90912.4921875 0
101766.539062 91183.78125 0
102522.617188 90380.484375 0
99348.015625 75877.1484375 0
101885.929688 86530.125 0
102485.96875 77097.6328125 0
102490.296875 90895.4296875 0
101341.476562 61299.6445312 0
102006.359375 90143.1875 0
102102.4375 90249.9140625 0
102327.132812 88742.65625 0
102204.445312 91411.8515625 0
102297.96875 83446.6640625 0
102363.78125 84933.328125 0
102441.21875 90146.5 0
102539.765625 90617.6640625 0
99817.1328125 75861.0390625 0
100496.226562 75862.90625 0
102232.882812 91099.546875 0
102439.429688 90004.53125 0
102523.8125 89000.9375 0
102497.304688 90232.96875 0
99572.8359375 99422.578125 0
99618.46875 99520.96875 0
100161.695312 75822.0234375 0
100600.539062 75839.296875 0
101038.5 75864.2265625 0
101624.976562 78850.140625 0
101517.945312 90922.453125 0
101867.507812 90932.8203125 0
101459.867188 61292.25 0
93948.3203125 94717.8984375 0
100591.65625 61335.3789062 0
100936.90625 61322.15625 0
101263.023438 66461.90625 0
102419.9375 89091.484375 0
102411.09375 90812.1875 0
93683.3671875 94571.1015625 0
93692.4921875 94467.4609375 0
101312.726562 78903.34375 0
93696.1875 94780.625 0
96129.3359375 96670.3046875 0
96126.875 96594.890625 0
99253.078125 98346.796875 0
96157.125 96898.359375 0
102503.8125 93595.6484375 0
96172.25 97001.4453125 0
96160.09375 96787.046875 0
96098.015625 97086.40625 0
95968.046875 97149.1796875 0
95626.875 97161.6015625 0
95707.1171875 97146.078125 0
95820.921875 97153.234375 0
95619.15625 97440.5546875 0
95619.1640625 97378.578125 0
95619.8515625 97316.375 0
95514.7421875 97518.0625 0
95481.9921875 97120.796875 0
96185.6171875 97979.859375 0
96179.359375 97924.234375 0
95736.0859375 97647.8828125 0
96178.3359375 98087.9609375 0
95415.5 97502.6875 0
96176.7421875 98242.5625 0
96194.453125 98200.21875 0
96173.28125 98381.15625 0
95034.3515625 98185 0
95949.6015625 97820.7734375 0
95026.3203125 98352.0625 0
95022.59375 98294.171875 0
95052.2734375 98459.4453125 0
94961.0703125 98515.234375 0
94689.5390625 98501.3671875 0
95312.3046875 97482.484375 0
94282.390625 98503.28125 0
94558.734375 98506.484375 0
94844.1953125 98516.7578125 0
94135.296875 98572.9765625 0
94444.171875 98517.765625 0
92330.6640625 98254.1875 0
95792.2578125 97747.3125 0
92496.7265625 98346.1953125 0
92558.0546875 98456.3359375 0
92597.9453125 98561.03125 0
94191.15625 98459.984375 0
92297.8046875 99588.546875 0
102657.757812 91125.65625 0
102672.21875 92087.5625 0
92412.4609375 98412.734375 0
92481.203125 98561.0234375 0
102694.882812 91223.03125 0
102683.828125 91917.578125 0
92310.265625 98386.75 0
95801.4296875 98337.109375 0
99597.609375 95235.46875 0
95340.609375 98229.40625 0
92576.53125 99470.125 0
92382.03125 99531.0078125 0
94057.671875 94670.3828125 0
93790.5234375 94500.5234375 0
94510.9921875 94968.1796875 0
94557.359375 94931.671875 0
94695.2421875 94966.90625 0
94849.890625 94959.90625 0
96066.0078125 96970.96875 0
96073.7734375 96842.515625 0
93938.1796875 94590.3203125 0
94883.2265625 94824.3671875 0
94901.96875 94763.765625 0
97941.5 97847.78125 0
97975.3046875 97857.0234375 0
94290.1875 94819.8671875 0
94403.9453125 94843.078125 0
99003.984375 98932.875 0
93705.671875 94344.171875 0
94905.234375 94659.1328125 0
98084.7578125 97865.078125 0
98097.953125 97854.203125 0
98123.765625 97859.0390625 0
98137.015625 97848.5 0
98156.4765625 97845.984375 0
98169.84375 97835.734375 0
95026.421875 94623.8984375 0
98174.6796875 97719.3984375 0
98178.0390625 97692.890625 0
95011.4140625 94487.8515625 0
98260.84375 97635.8828125 0
98286.140625 97644.46875 0
98301.53125 97635.8671875 0
98326.5234375 97644.9765625 0
98434.9609375 97648.6015625 0
98450.125 97641.6875 0
98469.375 97644.0546875 0
98617.828125 97952.0859375 0
98630.1484375 97946.953125 0
98552.53125 97729.4296875 0
98586.5703125 97642.6171875 0
98601.4453125 97637.5859375 0
98622.53125 97651.703125 0
93860.4921875 104611.132812 0
96012.5390625 95553.6875 0
96058.234375 95542.140625 0
98726.8984375 97650.59375 0
98885.984375 98270.625 0
98906.1171875 98317.328125 0
98917.0703125 98325.171875 0
98957.875 98480.1015625 0
98972.9765625 98517.875 0
99021.6875 98372.5625 0
99030.140625 98372.046875 0
98429.1640625 100759.6875 0
98179.375 101272.28125 0
98162.671875 101264.53125 0
95054.8828125 94386.984375 0
98403.5625 100923.5 0
98386.0859375 100927.15625 0
95408.6875 97047.234375 0
96170.1015625 95555.84375 0
96191.4765625 95514.90625 0
98214.8046875 101137.234375 0
98818.859375 97864.3359375 0
98807.3359375 100007.101562 0
98507.0703125 100940.015625 0
96239.1484375 96600.921875 0
98868.5078125 98146.734375 0
98845.0390625 97995.5 0
98622.859375 100953.335938 0
98606.7578125 100959.984375 0
96281.2578125 95470.3671875 0
93686.1640625 104702.960938 0
98826.375 97680.1484375 0
98838.1953125 100182.4375 0
98826.0390625 100221.242188 0
94795.53125 103766.875 0
95227.03125 94663.53125 0
95298.8359375 94670.890625 0
98789.265625 101098.4375 0
98774.7421875 101087.5625 0
98768.3515625 100966.851562 0
98754.34375 100965.773438 0
98740.34375 100964.578125 0
98726.3515625 100963.257812 0
94274.46875 104195.195312 0
92436.9921875 98265.734375 0
95928.296875 98363.765625 0
96264.015625 95303.796875 0
96294.1640625 95272.6328125 0
94400.6484375 104520.234375 0
94378.7578125 104192.851562 0
98254.96875 100638.710938 0
94475.828125 104804.367188 0
94440.765625 104750.789062 0
94522.1484375 104030.71875 0
94406.484375 104073.804688 0
96051.59375 97844 0
98593.546875 97845.2734375 0
94585.7578125 104886.804688 0
95172.7265625 94566.875 0
95202.3125 94519.6484375 0
96267.484375 95175.78125 0
96288.359375 95128.328125 0
96269.6875 95011.75 0
94848.5859375 94092.265625 0
97809.7109375 100595.539062 0
94756.2265625 104867.101562 0
94684.1875 104865.03125 0
93350.96875 99673.9453125 0
96288.5703125 94903.0078125 0
96293.4140625 94820.59375 0
98920.0703125 97577.8359375 0
98918.03125 97789.6484375 0
94924.7890625 104854.1875 0
92293.828125 99787.3984375 0
97892.59375 100516.140625 0
97755.9296875 100715.359375 0
95053.15625 104867.46875 0
94922.84375 94220.0390625 0
96285.3359375 94661.0859375 0
96267.8359375 94524.640625 0
96282.84375 94450.65625 0
98911.578125 97915.296875 0
94796.359375 104384.320312 0
96263.359375 94293.5703125 0
96277.4453125 94210.1953125 0
96269.078125 94021.984375 0
96318.1015625 94012.0859375 0
95866.0546875 104020.539062 0
95164.1796875 104854.890625 0
96413.515625 93907.2890625 0
97888.890625 100676.632812 0
96470.140625 103092.304688 0
96390.6640625 93741.375 0
96421.0546875 93677.015625 0
92460.2578125 99924.7734375 0
96027.765625 98387.578125 0
95025.5234375 94117.3125 0
96477.8671875 93539.640625 0
95855.4296875 103709.164062 0
95313.0546875 89707.859375 0
96086.3203125 91917.6953125 0
96158.0390625 91927.234375 0
96393.1171875 103438.710938 0
95435.859375 104338.867188 0
92457.2578125 99464.9453125 0
96287.671875 91931.109375 0
95426.625 89954.71875 0
96437.375 91924.7265625 0
95356.9609375 89814.5078125 0
96542.2734375 91927.3359375 0
96606.90625 91922.859375 0
95723.453125 104010.3125 0
92443.09375 100045.242188 0
96764.84375 91920.8828125 0
95298.53125 104864.109375 0
96798.5 91783.7109375 0
96553.4765625 90009.1015625 0
96834.0625 91612.2578125 0
96609.1171875 89824.8671875 0
96669.890625 89683.59375 0
97352.515625 93756.3828125 0
96331.6875 103351.320312 0
92861.265625 99675.3671875 0
97389.140625 93903.359375 0
97448.6796875 94016.6875 0
95098.765625 94224 0
96802.328125 89681.7421875 0
97561.765625 94021.6484375 0
92464.5546875 100162.078125 0
97331.28125 93630.4140625 0
95935.1796875 95486.4765625 0
97700.984375 94002.34375 0
94971.9609375 94307.15625 0
97821.359375 94003.125 0
95455.15625 98287.15625 0
97930.9453125 97728.1875 0
92440.34375 100266.335938 0
95916.7734375 97721.578125 0
97937.234375 94012.5078125 0
92285.84375 99926.34375 0
95138.5703125 94093.4375 0
97945.3828125 95454.359375 0
97966.625 95755.0390625 0
97920.625 97594.5546875 0
97932.1640625 97605.0859375 0
97477.7265625 101377.429688 0
97422.484375 101601.78125 0
96941.9921875 89712.75 0
97978.1875 96035.875 0
98000.1953125 96097.2734375 0
97941.6171875 97265.96875 0
97951.8515625 97326.921875 0
95545.9453125 104305.1875 0
95227.640625 94143.3984375 0
96968.0546875 90141.4140625 0
97029.71875 89945.34375 0
97521.5546875 101250.265625 0
92845.9140625 99575.7265625 0
97065.546875 89694.15625 0
97541.203125 101103.25 0
97473.1796875 101494.359375 0
92716.359375 99716.9765625 0
95355.34375 96959.875 0
97556.75 100971.570312 0
95224.6328125 94396.3046875 0
95239.109375 93999.3359375 0
96952.1796875 89820.171875 0
97048.0546875 103437.453125 0
97203.90625 89687.65625 0
92445.1328125 100399.367188 0
95770.0234375 97525.734375 0
95238.8046875 98164.1171875 0
95340.0078125 94026.5 0
95012.7890625 98083.515625 0
95511.84375 94406.2890625 0
96981.6953125 103544.6875 0
93337.6484375 100183.703125 0
93506.6171875 100179.40625 0
93114.28125 100264.960938 0
95623.140625 94653.5078125 0
97322.7265625 89686.3515625 0
97403.8828125 89697.9765625 0
92445.9375 100584.445312 0
96498.4296875 103521.34375 0
95875.828125 95272.7734375 0
96010.4921875 97686.3046875 0
95577.046875 94483.8203125 0
97514.453125 89684.7734375 0
96146.59375 104441.578125 0
96862.8203125 91899.1484375 0
92504.21875 100672.679688 0
95433.296875 94139.1640625 0
96343.7265625 103622.828125 0
95939.4453125 97552.125 0
97554.5390625 89933.78125 0
92631.5 100654.476562 0
95006.1953125 97982.609375 0
97349.4921875 93485.109375 0
96503.25 103385.085938 0
95497.0078125 94304.6015625 0
92731.2109375 100646.398438 0
95192.109375 98072.546875 0
95925.8046875 95372.3359375 0
95841.046875 97412.1328125 0
95847.328125 95156.2265625 0
92992.4375 100305.976562 0
93213.6796875 100300.34375 0
92808.78125 99784.5 0
92372.828125 99705.5 0
95428.6484375 98179.0625 0
96201.125 97097.59375 0
95721.4375 94690.953125 0
97429.0234375 101713.359375 0
98309.6953125 101254.1875 0
98280.265625 101248.8125 0
98330.3984375 101023.40625 0
98319.1484375 101043.476562 0
98330.1484375 101096.578125 0
98909.0078125 100867.070312 0
98908.21875 100897.4375 0
98892.515625 100914.171875 0
98862.265625 100916.90625 0
98870.3828125 101022.476562 0
